mat a ts essential from brenda andrews lab (most strains in pmid 21441928)												
Synced to SGD on Sat Jul  8 00:51:42 2017
Plate #	Row	Column	ORF	Gene	Alias	Description	GO Biological Process	GO Molecular Function	GO Cellular Component	mutation	ts phenotype	
2	F	3	YMR296C	LCB1	serine C-palmitoyltransferase LCB1|TSC2|END8	Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine	lipid metabolic process	transferase activity	membrane, endomembrane system, endoplasmic reticulum, cytoplasm	lcb1-4	30oC	-	-	
2	F	4	YJR017C	ESS1	peptidylprolyl isomerase ESS1|PIN1|PTF1	Peptidylprolyl-cis/trans-isomerase (PPIase); specific for phosphorylated S/T residues N-terminal to proline; regulates phosphorylation of RNAPII large subunit (Rpo21p) C-terminal domain (CTD) at Ser7; associates with phospho-Ser5 form of RNAPII in vivo; present along entire coding length of genes; represses initiation of CUTs; required for efficient termination of mRNA transcription, trimethylation of histone H3; human ortholog PIN1 can complement yeast null and ts mutants	peptidyl-amino acid modification, mitotic cell cycle, protein phosphorylation, protein alkylation, chromatin organization, protein dephosphorylation, proteolysis involved in cellular protein catabolic process, protein complex biogenesis, histone modification, DNA-templated transcription, termination, regulation of protein modification process, DNA-templated transcription, initiation, protein modification by small protein conjugation or removal, transcription from RNA polymerase II promoter	isomerase activity, enzyme binding	nucleus	ess1-H164R	37oC - 38.5oC	-	-	
2	F	5	YMR296C	LCB1	serine C-palmitoyltransferase LCB1|TSC2|END8	Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine	lipid metabolic process	transferase activity	membrane, endomembrane system, endoplasmic reticulum, cytoplasm	lcb1-2	30oC - 35oC	-	-	
2	F	6	YKL028W	TFA1	transcription factor TFIIE subunit TFA1	TFIIE large subunit; involved in recruitment of RNA polymerase II to the promoter, activation of TFIIH, and promoter opening	DNA-templated transcription, initiation, transcription from RNA polymerase II promoter	enzyme binding, DNA binding, transcription factor binding	nucleus, mitochondrion, cytoplasm	tfa1-21	30oC - 35oC	-	-	
2	F	7	YGR099W	TEL2	-	Subunit of the ASTRA complex, involved in chromatin remodeling; subunit of the telomere cap complex DNA-binding protein specific to single-stranded yeast telomeric DNA repeats, required for telomere length regulation and telomere position effect; involved in the stability or biogenesis of PIKKs such as TORC1	telomere organization	DNA binding	nucleus, chromosome	tel2-7	35oC	-	-	
2	F	8	YFR005C	SAD1	mRNA splicing protein SAD1	Conserved zinc-finger domain protein involved in pre-mRNA splicing; critical for splicing of nearly all intron-containing genes; required for assembly of U4 snRNA into the U4/U6 particle	RNA splicing, mRNA processing	molecular_function	nucleus	sad1-1	30oC - 35oC	-	-	
2	F	9	YHR170W	NMD3	ribosome-binding protein NMD3|SRC5	Protein involved in nuclear export of the large ribosomal subunit; acts as a Crm1p-dependent adapter protein for export of nascent ribosomal subunits through the nuclear pore complex	ribosomal subunit export from nucleus, nuclear transport	other	ribosome, cytoplasm	nmd3-4	35oC	-	-	
2	F	10	YDR311W	TFB1	TFIIH/NER complex subunit TFB1	Subunit of TFIIH and nucleotide excision repair factor 3 complexes; required for nucleotide excision repair, target for transcriptional activators; relocalizes to the cytosol in response to hypoxia	transcription from RNA polymerase I promoter, DNA repair, protein phosphorylation, cellular response to DNA damage stimulus, transcription from RNA polymerase II promoter	lipid binding, ion binding, transcription factor activity, protein binding	nucleus, cytoplasm	tfb1-1	38.5oC	-	-	
2	F	11	YMR296C	LCB1	serine C-palmitoyltransferase LCB1|TSC2|END8	Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine	lipid metabolic process	transferase activity	membrane, endomembrane system, endoplasmic reticulum, cytoplasm	lcb1-10	30oC - 35oC	-	-	
2	F	12	YMR213W	CEF1	NTC85	Essential splicing factor; associated with Prp19p and the spliceosome, contains an N-terminal c-Myb DNA binding motif necessary for cell viability but not for Prp19p association, evolutionarily conserved and homologous to S. pombe Cdc5p	RNA splicing, mRNA processing	other	nucleus	cef1-13	35oC - 37oC	-	-	
2	F	13	YGL120C	PRP43	DEAH-box ATP-dependent RNA helicase PRP43|JA1	RNA helicase in the DEAH-box family; functions in both RNA polymerase I and polymerase II transcript metabolism; catalyzes removal of U2, U5, and U6 snRNPs from the postsplicing lariat-intron ribonucleoprotein complex; required for efficient biogenesis of both small- and large-subunit rRNAs; acts with Sqs1p to promote 20S to 18S rRNA processing catalyzed by endonuclease Nob1p	RNA splicing, rRNA processing, ribosomal large subunit biogenesis, ribosomal small subunit biogenesis, mRNA processing	RNA binding, hydrolase activity, ATPase activity, helicase activity, mRNA binding	nucleus, mitochondrion, cytoplasm	prp43-ts2	35oC	-	-	
2	F	14	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
2	F	15	YGL112C	TAF6	TafII60|TAF60	Subunit (60 kDa) of TFIID and SAGA complexes; involved in transcription initiation of RNA polymerase II and in chromatin modification, similar to histone H4; relocalizes to the cytosol in response to hypoxia	peptidyl-amino acid modification, protein acylation, chromatin organization, histone modification, DNA-templated transcription, initiation, transcription from RNA polymerase II promoter	chromatin binding, nucleic acid binding transcription factor activity, structural molecule activity, transcription factor binding	nucleus, cytoplasm	taf6-ts	37oC	-	-	
2	F	16	YDL145C	COP1	coatomer subunit alpha|SOO1|RET1|SEC33	Alpha subunit of COPI vesicle coatomer complex; complex surrounds transport vesicles in the early secretory pathway	Golgi vesicle transport	ubiquitin-like protein binding	membrane, cytoplasmic vesicle, endomembrane system, cytoplasm, Golgi apparatus	cop1-1	37oC	-	-	
2	F	17	YFL034C-B	MOB2	YFL035C-A|YFL035C	Activator of Cbk1p kinase; component of the RAM signaling network that regulates cellular polarity and morphogenesis; activation of Cbk1p facilitates the Ace2p-dependent daughter cell-specific transcription of genes involved in cell separation; similar to Mob1p	regulation of protein modification process, protein phosphorylation, cell budding	enzyme regulator activity	cellular bud, nucleus, site of polarized growth	mob2-11	"26oC - 30oC, slow at 22oC"	-	-	
2	F	18	YJR046W	TAH11	CDT1|SID2	DNA replication licensing factor; required for pre-replication complex assembly	DNA repair, DNA replication, cellular response to DNA damage stimulus, DNA recombination, regulation of DNA metabolic process	not_yet_annotated	nucleus, cytoplasm	tah11-ts	30oC	-	-	
2	F	19	YFL034C-B	MOB2	YFL035C-A|YFL035C	Activator of Cbk1p kinase; component of the RAM signaling network that regulates cellular polarity and morphogenesis; activation of Cbk1p facilitates the Ace2p-dependent daughter cell-specific transcription of genes involved in cell separation; similar to Mob1p	regulation of protein modification process, protein phosphorylation, cell budding	enzyme regulator activity	cellular bud, nucleus, site of polarized growth	mob2-22	35oC - 37oC	-	-	
2	F	20	YPL124W	SPC29	NIP29|LPH3	Inner plaque spindle pole body (SPB) component; links the central plaque component Spc42p to the inner plaque component Spc110p; required for SPB duplication	cytoskeleton organization, protein complex biogenesis	structural molecule activity	cytoskeleton, microtubule organizing center, cytoplasm	spc29-20	26oC - 30oC	-	-	
2	F	21	YFL034C-B	MOB2	YFL035C-A|YFL035C	Activator of Cbk1p kinase; component of the RAM signaling network that regulates cellular polarity and morphogenesis; activation of Cbk1p facilitates the Ace2p-dependent daughter cell-specific transcription of genes involved in cell separation; similar to Mob1p	regulation of protein modification process, protein phosphorylation, cell budding	enzyme regulator activity	cellular bud, nucleus, site of polarized growth	mob2-34	30oC - 35oC	-	-	
2	F	22	YPL124W	SPC29	NIP29|LPH3	Inner plaque spindle pole body (SPB) component; links the central plaque component Spc42p to the inner plaque component Spc110p; required for SPB duplication	cytoskeleton organization, protein complex biogenesis	structural molecule activity	cytoskeleton, microtubule organizing center, cytoplasm	spc29-3	30oC	-	-	
2	F	23	YFL034C-B	MOB2	YFL035C-A|YFL035C	Activator of Cbk1p kinase; component of the RAM signaling network that regulates cellular polarity and morphogenesis; activation of Cbk1p facilitates the Ace2p-dependent daughter cell-specific transcription of genes involved in cell separation; similar to Mob1p	regulation of protein modification process, protein phosphorylation, cell budding	enzyme regulator activity	cellular bud, nucleus, site of polarized growth	mob2-40	26oC - 30oC	-	-	
2	F	24	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
2	G	1	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
2	G	2	YDR145W	TAF12	TafII61|TafII68|TAF68|TAF61	Subunit (61/68 kDa) of TFIID and SAGA complexes; involved in RNA polymerase II transcription initiation and in chromatin modification, similar to histone H2A; overexpression of the human ortholog, TAF12, an oncogene involved in the formation of choroid plexus carcinomas, results in dosage chromosomal instability (dCIN) in a human cell line similar to the dCIN observed in yeast overexpressors	peptidyl-amino acid modification, protein acylation, chromatin organization, histone modification, DNA-templated transcription, initiation, transcription from RNA polymerase II promoter	chromatin binding, nucleic acid binding transcription factor activity, structural molecule activity, transcription factor binding	nucleus	taf12-L464A	30oC	-	-	
2	G	3	YMR013C	SEC59	dolichol kinase	Dolichol kinase; catalyzes the terminal step in dolichyl monophosphate (Dol-P) biosynthesis; required for viability and for normal rates of lipid intermediate synthesis and protein N-glycosylation	lipid metabolic process	kinase activity, transferase activity	membrane, endomembrane system, endoplasmic reticulum, cytoplasm	sec59-ts	35oC - 37oC	-	-	
2	G	4	YDR145W	TAF12	TafII61|TafII68|TAF68|TAF61	Subunit (61/68 kDa) of TFIID and SAGA complexes; involved in RNA polymerase II transcription initiation and in chromatin modification, similar to histone H2A; overexpression of the human ortholog, TAF12, an oncogene involved in the formation of choroid plexus carcinomas, results in dosage chromosomal instability (dCIN) in a human cell line similar to the dCIN observed in yeast overexpressors	peptidyl-amino acid modification, protein acylation, chromatin organization, histone modification, DNA-templated transcription, initiation, transcription from RNA polymerase II promoter	chromatin binding, nucleic acid binding transcription factor activity, structural molecule activity, transcription factor binding	nucleus	taf12-ts23	35oC	-	-	
2	G	5	YGL073W	HSF1	stress-responsive transcription factor HSF1|MAS3|EXA3	Trimeric heat shock transcription factor; activates multiple genes in response to highly diverse stresses; recognizes variable heat shock elements (HSEs) consisting of inverted NGAAN repeats; monitors translational status of cell through an RQC (Ribosomal Quality Control)-mediated translation-stress signal; involved in diauxic shift; posttranslationally regulated; human homolog HSF1 with linker region mutations can complement yeast hsf1 mutant	response to heat, transcription from RNA polymerase II promoter, signaling	nucleic acid binding transcription factor activity, DNA binding	nucleus, mitochondrion, cytoplasm	hsf1-848	37oC	-	-	
2	G	6	YER022W	SRB4	MED17	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for basal RNA polymerase II transcription; homozygosity of the human MED17 L371P mutation is associated with infantile cerebral and cerebellar atrophy with poor myelination	DNA-templated transcription, initiation, transcription from RNA polymerase II promoter	DNA binding, transcription factor activity, protein binding, transcription factor binding	nucleus	srb4-2	35oC	-	-	
2	G	7	YNL261W	ORC5	origin recognition complex subunit 5	Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing	chromatin organization, DNA replication	DNA binding, ion binding	nucleus, chromosome	orc5-70	35oC - 37oC	-	-	
2	G	8	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
2	G	9	YKR083C	DAD2	HSK1	Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis	cytoskeleton organization, regulation of organelle organization, protein complex biogenesis, chromosome segregation, regulation of cell cycle	cytoskeletal protein binding	nucleus, chromosome	dad2-9	37oC	-	-	
2	G	10	YFR004W	RPN11	proteasome regulatory particle lid subunit RPN11|MPR1	Metalloprotease subunit of 19S regulatory particle; part of 26S proteasome lid; couples the deubiquitination and degradation of proteasome substrates; involved, independent of catalytic activity, in fission of mitochondria and peroxisomes; protein abundance increases in response to DNA replication stress	organelle fission, mitochondrion organization, proteolysis involved in cellular protein catabolic process, peroxisome organization, protein complex biogenesis, protein modification by small protein conjugation or removal	peptidase activity, hydrolase activity	nucleus, mitochondrion, cytoplasm	rpn11-8	37oC	-	-	
2	G	11	YMR277W	FCP1	protein serine/threonine phosphatase	Carboxy-terminal domain (CTD) phosphatase; essential for dephosphorylation of the repeated C-terminal domain of the RNA polymerase II large subunit (Rpo21p); relocalizes to the cytosol in response to hypoxia	protein dephosphorylation, transcription from RNA polymerase II promoter	phosphatase activity, hydrolase activity	nucleus, cytoplasm	fcp1-1	30oC - 35oC	-	-	
2	G	12	YFR031C	SMC2	condensin subunit SMC2	Subunit of the condensin complex; condensin reorganizes chromosomes during both mitosis and meiosis; essential SMC chromosomal ATPase family member that forms a subcomplex with Smc2p that has ATP-hydrolyzing and DNA-binding activity, but other condensin subunits are required for chromatin binding; required for clustering of tRNA genes at the nucleolus	mitotic cell cycle, meiotic cell cycle, organelle fission, regulation of organelle organization, chromosome segregation, regulation of cell cycle	chromatin binding, hydrolase activity, DNA binding, ion binding, ATPase activity	nucleus, chromosome, mitochondrion, cytoplasm	smc2-8	30oC - 35oC	-	-	
2	G	13	YOR057W	SGT1	co-chaperone SGT1|YOR29-08	Cochaperone protein; regulates activity of adenylyl cyclase Cyr1p; involved in kinetochore complex assembly; associates with the SCF (Skp1p/Cdc53p/F box protein) ubiquitin ligase complex; acts as a linker between Skp1p and HSP90 complexes; protein abundance increases in response to DNA replication stress	organelle assembly, signaling, protein complex biogenesis	protein binding, bridging	other	sgt1-5	35oC - 37oC	-	-	
2	G	14	YGR245C	SDA1	-	Protein required for actin organization and passage through Start; highly conserved nuclear protein; required for actin cytoskeleton organization; plays a critical role in G1 events; binds Nap1p; involved in 60S ribosome biogenesis	mitotic cell cycle, cytoskeleton organization, ribosomal subunit export from nucleus, ribosomal large subunit biogenesis, nuclear transport, regulation of cell cycle	molecular_function	nucleus	sda1-2	30oC - 35oC	-	-	
2	G	15	YPL252C	YAH1	adrenodoxin	Ferredoxin of the mitochondrial matrix; required for formation of cellular iron-sulfur proteins; involved in heme A biosynthesis; human homolog FDX1L can complement yeast by allowing growth during down-regulation of yeast YAH1	cofactor metabolic process	oxidoreductase activity	mitochondrion, cytoplasm	yah1-ts	35oC - 37oC	-	-	
2	G	16	YGR274C	TAF1	KAT4|TafII145|TafII130|TAF145|TAF130	TFIID subunit, involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia	DNA-templated transcription, initiation, transcription from RNA polymerase II promoter	chromatin binding, nucleic acid binding transcription factor activity, transferase activity, structural molecule activity, transcription factor binding	nucleus, cytoplasm	taf1-1	30oC - 35oC	-	-	
2	G	17	YOR122C	PFY1	profilin|CLS5|PRF1	Profilin; binds actin, phosphatidylinositol 4,5-bisphosphate, and polyproline regions; involved in cytoskeleton organization; required for normal timing of actin polymerization in response to thermal stress; protein abundance increases in response to DNA replication stress; highly conserved protein; human PFN1 (profilin 1) complements temperature sensitive pfy1 mutants, PFN1 mutations are a rare cause of ALS	cytoskeleton organization, regulation of organelle organization, protein complex biogenesis	lipid binding, cytoskeletal protein binding, ion binding	membrane, cytoplasm, plasma membrane	pfy1-14	"38.5oC, slow 22oC"	-	-	
2	G	18	YGR274C	TAF1	KAT4|TafII145|TafII130|TAF145|TAF130	TFIID subunit, involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia	DNA-templated transcription, initiation, transcription from RNA polymerase II promoter	chromatin binding, nucleic acid binding transcription factor activity, transferase activity, structural molecule activity, transcription factor binding	nucleus, cytoplasm	taf1-2	30oC	-	-	
2	G	19	YGR006W	PRP18	mRNA splicing protein PRP18	Splicing factor and component of snRNP U5; factor involved in the positioning of the 3' splice site during the second catalytic step of splicing; interacts with Slu7p	RNA catabolic process, RNA splicing, mRNA processing	other	nucleus	prp18-1202	35oC	-	-	
2	G	20	YHR024C	MAS2	mitochondrial-processing protease subunit alpha|MIF2	Alpha subunit of the mitochondrial processing protease (MPP); essential processing enzyme that cleaves the N-terminal targeting sequences from mitochondrially imported proteins	protein targeting, mitochondrion organization, protein maturation	peptidase activity, hydrolase activity	mitochondrion, cytoplasm	mas2-10	26oC	-	-	
2	G	21	YJL050W	MTR4	ATP-dependent RNA helicase MTR4|DOB1	ATP-dependent 3'-5' RNA helicase of the DExD/H family; involved in nuclear RNA processing and degradation both as a component of TRAMP complex and in TRAMP-independent processes; TRAMP unwinds RNA duplexes, with Mtr4p unwinding activity stimulated by Pap2p/Air2p but not dependent on ongoing polyadenylation; contains an arch domain, with two coiled-coil arms/stalks and a globular fist/KOW domain, which has RNA binding activity and is required for 5.8S rRNA processing	snoRNA processing, rRNA processing, nucleobase-containing compound transport, RNA catabolic process, nuclear transport	RNA binding, hydrolase activity, ATPase activity, helicase activity, mRNA binding	nucleus, nucleolus	mtr4-1	30oC - 35oC	-	-	
2	G	22	YKL125W	RRN3	rDNA-binding RNA polymerase I transcriptional factor	Protein required for transcription of rDNA by RNA polymerase I; transcription factor independent of DNA template; involved in recruitment of RNA polymerase I to rDNA; structure reveals unique HEAT repeat fold and a surface serine patch; phosphorylation of serine patch impairs cell growth and reduces RNA polymerase I binding in vitro and RNA polymerase I recruitment to the rDNA gene in vivo	transcription from RNA polymerase I promoter, DNA-templated transcription, initiation	enzyme binding, DNA binding, transcription factor activity, protein binding, transcription factor binding	nucleus, nucleolus	rrn3-S213P	35oC - 37oC	-	-	
2	G	23	YLR272C	YCS4	condensin subunit YCS4|LOC7	Subunit of the condensin complex; required for establishment and maintenance of chromosome condensation, chromosome segregation, chromatin binding of condensin, tRNA gene clustering at the nucleolus, and silencing at the mating type locus; required for replication slow zone (RSZ) breakage following Mec1p inactivation	mitotic cell cycle, meiotic cell cycle, organelle fission, chromatin organization, regulation of organelle organization, chromosome segregation, regulation of cell cycle	chromatin binding	nucleus, chromosome, nucleolus	ycs4-1	30oC - 35oC	-	-	
2	G	24	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
2	H	1	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
2	H	2	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
2	H	3	YGR158C	MTR3	exosome non-catalytic core subunit MTR3	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hMtr3p (EXOSC6)	RNA catabolic process, snoRNA processing, rRNA processing	molecular_function	nucleus, nucleolus, cytoplasm	mtr3-ts	35oC	-	-	
2	H	4	YML105C	SEC65	RNA-binding signal recognition particle subunit SEC65	Subunit of the signal recognition particle (SRP); involved in protein targeting to the ER; interacts with Srp54p; homolog of mammalian SRP19	protein targeting, transmembrane transport, protein complex biogenesis	RNA binding	cytoplasm	sec65-1	35oC	-	-	
2	H	5	YIL021W	RPB3	DNA-directed RNA polymerase II core subunit RPB3|B44	RNA polymerase II third largest subunit B44; part of central core; similar to prokaryotic alpha subunit	transcription from RNA polymerase II promoter, DNA-templated transcription, termination	transferase activity, nucleotidyltransferase activity	nucleus	rpb3-2	30oC - 35oC	-	-	
2	H	6	YDL087C	LUC7	EPE1|EXM2	Essential protein associated with the U1 snRNP complex; splicing factor involved in recognition of 5' splice site; contains two zinc finger motifs; N-terminal zinc finger binds pre-mRNA; relocalizes to the cytosol in response to hypoxia	RNA splicing, mRNA processing	RNA binding, mRNA binding	nucleus, cytoplasm	luc7-1	35oC	-	-	
2	H	7	YFL034C-B	MOB2	YFL035C-A|YFL035C	Activator of Cbk1p kinase; component of the RAM signaling network that regulates cellular polarity and morphogenesis; activation of Cbk1p facilitates the Ace2p-dependent daughter cell-specific transcription of genes involved in cell separation; similar to Mob1p	regulation of protein modification process, protein phosphorylation, cell budding	enzyme regulator activity	cellular bud, nucleus, site of polarized growth	mob2-8	35oC	-	-	
2	H	8	YDR478W	SNM1	-	Ribonuclease MRP complex subunit; ribonuclease (RNase) MRP cleaves pre-rRNA and has a role in cell cycle-regulated degradation of daughter cell-specific mRNAs; binds to the NME1 RNA subunit of RNase MRP	rRNA processing, mRNA processing	RNA binding, rRNA binding	other	snm1-172	35oC	-	-	
2	H	9	YIR012W	SQT1	-	Specific chaperone for ribosomal protein Rpl10p; binds nascent Rpl10p during translation; contains multiple WD repeats; interacts with Qsr1p in a two-hybrid assay; protein abundance increases in response to DNA replication stress	ribosome assembly, organelle assembly, ribosomal large subunit biogenesis	unfolded protein binding	ribosome, cytoplasm	sqt1-201	35oC	-	-	
2	H	10	YHR052W	CIC1	NSA3	Essential protein that interacts with proteasome components; has a potential role in proteasome substrate specificity; also copurifies with 66S pre-ribosomal particles	other	protein binding, bridging	nucleus, nucleolus	cic1-2	37oC - 38.5oC	-	-	
2	H	11	YJL081C	ARP4	ACT3	Nuclear actin-related protein involved in chromatin remodeling; component of chromatin-remodeling enzyme complexes	peptidyl-amino acid modification, protein acylation, chromatin organization, transcription from RNA polymerase II promoter, DNA repair, organelle assembly, cellular response to DNA damage stimulus, histone modification, protein complex biogenesis	chromatin binding, hydrolase activity, histone binding, transferase activity, helicase activity, ATPase activity	nucleus, chromosome	arp4-G161D	30oC - 35oC	-	-	
2	H	12	YDL217C	TIM22	translocation channel protein TIM22	Essential core component of the mitochondrial TIM22 complex; involved in insertion of polytopic proteins into the inner membrane; forms the channel through which proteins are imported	protein targeting, mitochondrion organization, transmembrane transport	protein transporter activity, transmembrane transporter activity	mitochondrion, membrane, mitochondrial envelope, cytoplasm	tim22-19	38.5oC slow	-	-	
2	H	13	YKL006C-A	SFT1	-	Intra-Golgi v-SNARE; required for transport of proteins between an early and a later Golgi compartment	membrane fusion, Golgi vesicle transport, organelle fusion, vesicle organization	other	membrane, endomembrane system, cytoplasm, Golgi apparatus	sft1-15	30oC - 35oC	-	-	
2	H	14	YDR311W	TFB1	TFIIH/NER complex subunit TFB1	Subunit of TFIIH and nucleotide excision repair factor 3 complexes; required for nucleotide excision repair, target for transcriptional activators; relocalizes to the cytosol in response to hypoxia	transcription from RNA polymerase I promoter, DNA repair, protein phosphorylation, cellular response to DNA damage stimulus, transcription from RNA polymerase II promoter	lipid binding, ion binding, transcription factor activity, protein binding	nucleus, cytoplasm	tfb1-6	35oC - 37oC	-	-	
2	H	15	YJL125C	GCD14	tRNA 1-methyladenosine methyltransferase subunit GCD14|TRM61	Subunit of tRNA (1-methyladenosine) methyltransferase; required, along with Gcd10p, for the modification of the adenine at position 58 in tRNAs, especially tRNAi-Met; first identified as a negative regulator of GCN4 expression	tRNA processing, RNA modification	transferase activity, methyltransferase activity	nucleus, cytoplasm	gcd14-4	35oC	-	-	
2	H	16	YBR211C	AME1	ARP100	Essential kinetochore protein associated with microtubules and SPBs; component of the kinetochore sub-complex COMA (Ctf19p, Okp1p, Mcm21p, Ame1p); involved in spindle checkpoint maintenance; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-U and fission yeast Mis17; relative distribution to the nucleus increases upon DNA replication stress	chromosome segregation	molecular_function	nucleus, cytoskeleton, microtubule organizing center, chromosome, cytoplasm	ame1-4	35oC - 37oC	-	-	
2	H	17	YKL173W	SNU114	U5 snRNP GTPase SNU114|GIN10	GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2	RNA splicing, mRNA processing	RNA binding, GTPase activity, hydrolase activity	nucleus	snu114-60	37oC - 38.5oC	-	-	
2	H	18	YLR212C	TUB4	gamma-tubulin	Gamma-tubulin; involved in nucleating microtubules from both the cytoplasmic and nuclear faces of the spindle pole body; protein abundance increases in response to DNA replication stress	mitotic cell cycle, cytoplasmic translation, regulation of translation, organelle fission, cytoskeleton organization, protein complex biogenesis	structural molecule activity	cytoskeleton, microtubule organizing center, cytoplasm	tub4-Y445D	35oC - 37oC	-	-	
2	H	19	YKL173W	SNU114	U5 snRNP GTPase SNU114|GIN10	GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2	RNA splicing, mRNA processing	RNA binding, GTPase activity, hydrolase activity	nucleus	snu114-40	35oC	-	-	
2	H	20	YLR212C	TUB4	gamma-tubulin	Gamma-tubulin; involved in nucleating microtubules from both the cytoplasmic and nuclear faces of the spindle pole body; protein abundance increases in response to DNA replication stress	mitotic cell cycle, cytoplasmic translation, regulation of translation, organelle fission, cytoskeleton organization, protein complex biogenesis	structural molecule activity	cytoskeleton, microtubule organizing center, cytoplasm	tub4-_DSY	35oC - 37oC	-	-	
2	H	21	YLR066W	SPC3	signal peptidase complex subunit SPC3	Subunit of signal peptidase complex; complex catalyzes cleavage of N-terminal signal sequences of proteins targeted to the secretory pathway; homologous to mammalian SPC22/23; other members of the complex are Spc1p, Spc2p, and Sec11p	protein targeting, protein maturation	peptidase activity, hydrolase activity	endomembrane system, membrane, endoplasmic reticulum, cytoplasm	spc3-4	35oC - 37oC	-	-	
2	H	22	YDL008W	APC11	anaphase promoting complex subunit 11	Catalytic core subunit, Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; contains a RING-H2 domain that is required for activity	protein modification by small protein conjugation or removal, proteolysis involved in cellular protein catabolic process	transferase activity	nucleus	apc11-22	"30oC, slow at 22oC - 26oC"	-	-	
2	H	23	YNL061W	NOP2	rRNA (cytosine-C5-)-methyltransferase NOP2|YNA1	rRNA m5C methyltransferase; methylates cytosine at position 2870 of 25S rRNA; has an essential function independent of rRNA methylation; contains seven beta-strand methyltransferase motif; essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; localized to the nucleolus; constituent of 66S pre-ribosomal particles; rRNA methylation defect and lethality are functionally complemented by human NOP2, a gene upregulated in cancer	rRNA processing, ribosomal large subunit biogenesis, RNA modification	transferase activity, methyltransferase activity	nucleus, nucleolus	nop2-3	35oC - 37oC	-	-	
2	H	24	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
2	I	1	YOR202W	HIS3-BLANK	-	-	-	-	-	HIS3-BLANK		-	-	
2	I	2	YKL172W	EBP2	-	Required for 25S rRNA maturation and 60S ribosomal subunit assembly; localizes to the nucleolus and in foci along nuclear periphery; constituent of 66S pre-ribosomal particles; cooperates with Rrs1p and Mps3p to mediate telomere clustering by binding Sir4p, but is not involved in telomere tethering	organelle fission, rRNA processing	RNA binding, mRNA binding	nucleus, nucleolus	ebp2-1	35oC	-	-	
2	I	3	YGR006W	PRP18	mRNA splicing protein PRP18	Splicing factor and component of snRNP U5; factor involved in the positioning of the 3' splice site during the second catalytic step of splicing; interacts with Slu7p	RNA catabolic process, RNA splicing, mRNA processing	other	nucleus	prp18-ts	30oC - 35oC	-	-	
2	I	4	YOR341W	RPA190	DNA-directed RNA polymerase I core subunit RPA190|A190|RRN1	RNA polymerase I largest subunit A190	transcription from RNA polymerase I promoter	chromatin binding, transferase activity, nucleotidyltransferase activity	nucleus, nucleolus	rpa190-1	37oC	-	-	
